   	SALES_NO	SALES_SEQ	DIVISION_CODE	COMPANY_CODE	PRODUCT_CODE	PRODUCT_NAME	PRODUCT_UNIT	PRODUCT_ASSETS_TYPE	HS_CODE	PROD_DIVISION_CODE	QUANTITY	UNIT_PRICE	COUNT_UNIT	AMOUNT	AMOUNT_FOREIGN	CURRENCY	EXCHANGE_RATE	EXCHANGE_DATE	STANDARD	NET_WEIGHT	GROSS_WEIGHT	WEIGHT_UNIT	PREFERENCE_CRITERION	EXPORT_DECLARE_NO	EXPORT_DECLARE_DATE	COO_TYPE	COO_CERTIFY_NO	ORDER_NO	ORDER_SEQ	SALES_ORDER_NO	SALES_ORDER_SEQ	SP_COO_YN	SP_FILE_PATH	SP_FILE_NAME	SP_ORIGIN_FILE_NAME	FILE_NUMBER	BOM_STATUS	STATUS	BOM_YYYYMM	BOM_DIVISION_CODE	INTG_INTERFACE_TRANS_ID	CUSTOMER_ITEM_CODE	DELIVERY_CUSTOMER_CODE	DECISION_YN	INVOICE_HEADER_ID	INVOICE_LINE_ID	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY	EXPORT_ACCEPT_DATE	EXPORT_DECLARE_SEQ	INVOICE_FOB_AMOUNT
9783	95375696	11	PLS101	PLS100	4131844AA	FUEL TANK ASSY NA LEVⅢ HMC SG2 HEV	UN	P	870899	PLS101	29.0000000000	172267.0000000000	UN	4995743.0000000000																							0	1			99122		1000932									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9784	95375684	14	PLS101	PLS100	4131855AA	FUEL TANK ASSY HMC CN7 HEV PE NA	UN	P	870899	PLS101	159.0000000000	164962.0000000000	UN	26228958.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9785	95375684	13	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	13.0000000000	116000.0000000000	UN	1508000.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9786	95375684	12	PLS101	PLS100	4131853AA	FUEL TANK ASSY HMC CN7 HEV PE DOM	UN	P	870899	PLS101	22.0000000000	167612.0000000000	UN	3687464.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9787	95375684	11	PLS101	PLS100	4120923AB	QXK 완성품_31100 K2300_Q04_KOBD GSL MPI	UN	P	870899	PLS101	40.0000000000	120317.0000000000	UN	4812680.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9788	95375684	10	PLS101	PLS100	4120906AB	QXK 완성품_31100 K2500_Q05_NA GSL MPI	UN	P	870899	PLS101	229.0000000000	117938.0000000000	UN	27007802.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9789	95375685	10	PLS101	PLS100	4131856AA	FUEL TANK ASSY HMC CN7 HEV PE MIDEAST(중동	UN	P	870899	PLS101	4.0000000000	161865.0000000000	UN	647460.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9790	95375682	11	PLS101	PLS100	4141504AA	FUEL TANK ASSY HMC SX2 NA TGDI	UN	P	870899	PLS101	34.0000000000	254541.0000000000	UN	8654394.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9791	95375682	10	PLS101	PLS100	4141505AA	FUEL TANK ASSY HMC SX2 NA MPI, 47리터	UN	P	870899	PLS101	336.0000000000	227351.0000000000	UN	76389936.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9792	95375695	12	PLS101	PLS100	4141525AA	FUEL TANK ASSY NA NU2.0 HMC SP3 ICE	UN	P	870899	PLS101	378.0000000000	229845.0000000000	UN	86881410.0000000000																							0	1			99122		1000932									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9793	95375695	11	PLS101	PLS100	4141524AA	FUEL TANK ASSY GEN_EUR NU2.0 HMC SP3 ICE	UN	P	870899	PLS101	26.0000000000	187162.0000000000	UN	4866212.0000000000																							0	1			99122		1000932									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9794	95375695	10	PLS101	PLS100	4141523AA	FUEL TANK ASSY NA GAM2 HMC SP3 ICE	UN	P	870899	PLS101	70.0000000000	255560.0000000000	UN	17889200.0000000000																							0	1			99122		1000932									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9795	95376520	12	PLS101	PLS100	4153011AA	FUEL TANK ASSY KMC SP3 HEV KLEVIII	UN	P	870899	PLS101	1.0000000000	151186.0000000000	UN	151186.0000000000																							0	1			99122		1000933									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9796	95376520	11	PLS101	PLS100	4141517AA	FUEL TANK ASSY DOM GAM2 HMC SP3 ICE	UN	P	870899	PLS101	1.0000000000	227076.0000000000	UN	227076.0000000000																							0	1			99122		1000933									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9797	95376520	10	PLS101	PLS100	4141551AA	FUEL TANK ASSY DOM GAM2 R HMC SP3 ICE	UN	P	870899	PLS101	4.0000000000	227076.0000000000	UN	908304.0000000000																							0	1			99122		1000933									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9798	95375702	15	PLS101	PLS100	4141551AA	FUEL TANK ASSY DOM GAM2 R HMC SP3 ICE	UN	P	870899	PLS101	142.0000000000	227076.0000000000	UN	32244792.0000000000																							0	1			99122		1000933									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9799	95375702	14	PLS101	PLS100	4153011AA	FUEL TANK ASSY KMC SP3 HEV KLEVIII	UN	P	870899	PLS101	68.0000000000	151186.0000000000	UN	10280648.0000000000																							0	1			99122		1000933									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9800	95375702	13	PLS101	PLS100	4141517AA	FUEL TANK ASSY DOM GAM2 HMC SP3 ICE	UN	P	870899	PLS101	21.0000000000	227076.0000000000	UN	4768596.0000000000																							0	1			99122		1000933									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9801	95375702	12	PLS101	PLS100	4141523AA	FUEL TANK ASSY NA GAM2 HMC SP3 ICE	UN	P	870899	PLS101	36.0000000000	255560.0000000000	UN	9200160.0000000000																							0	1			99122		1000933									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9802	95397485	15	PLS101	PLS100	7710167AA	XM 오링	UN	R	392690	PLS101	300.0000000000	1776.0000000000	UN	532800.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9803	95397485	14	PLS101	PLS100	7540134AA	MG 락링	UN	R	732690	PLS101	150.0000000000	10442.0000000000	UN	1566300.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9804	95397485	13	PLS101	PLS100	7540134AA	MG 락링	UN	R	732690	PLS101	260.0000000000	10442.0000000000	UN	2714920.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9805	95397485	12	PLS101	PLS100	7540134AA	MG 락링	UN	R	732690	PLS101	180.0000000000	10442.0000000000	UN	1879560.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9806	95397485	11	PLS101	PLS100	7540134AA	MG 락링	UN	R	732690	PLS101	133.0000000000	10442.0000000000	UN	1388786.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9807	95397485	10	PLS101	PLS100	4092318AA	부품	UN	H	870899	PLS101	80.0000000000	19959.0000000000	UN	1596720.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9808	95382649	11	PLS101	PLS100	4158401AA	FTA GSL KLEVIII HKMC TK1 KYO	UN	P	870899	PLS101	40.0000000000	252324.0000000000	UN	10092960.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9809	95382649	10	PLS101	PLS100	4158422AA	FTA GSL OFF-ROAD KLEVIII HKMC TK1 KYO	UN	P	870899	PLS101	21.0000000000	254569.0000000000	UN	5345949.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9810	95375705	10	PLS101	PLS100	7130065AA	PP GF REINFORCED H2302 DAHEA	KG	R	390190	PLS101	1000.0000000000	2262.0000000000	KG	2262000.0000000000																							0	1			99122		1000941									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9811	95375679	15	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	18.0000000000	173152.0000000000	UN	3116736.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9812	95375679	14	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	19.0000000000	173152.0000000000	UN	3289888.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9813	95375679	13	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	114.0000000000	173152.0000000000	UN	19739328.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9814	95375679	12	PLS101	PLS100	4122623AA	X150 C300_완성품_2100 37150_9D5_KOBD	UN	P	870899	PLS101	3.0000000000	211879.0000000000	UN	635637.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9815	95375679	11	PLS101	PLS100	4122619AA	C300 X150 완성품_22100 35200_DG_KOBD	UN	P	870899	PLS101	34.0000000000	209200.0000000000	UN	7112800.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9816	95375679	10	PLS101	PLS100	4122623AA	X150 C300_완성품_2100 37150_9D5_KOBD	UN	P	870899	PLS101	21.0000000000	211879.0000000000	UN	4449459.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9817	95375677	10	PLS101	PLS100	4122624AA	FUEL TANK ASSY EU KGM J140 HEV(J145)	UN	P	870899	PLS101	20.0000000000	256275.0000000000	UN	5125500.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9818	95375678	15	PLS101	PLS100	7520286AA	SYMC X150 C300 LH STRAP_22210 37100	UN	R	830230	PLS101	56.0000000000	3897.0000000000	UN	218232.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9819	95375678	14	PLS101	PLS100	7520286AA	SYMC X150 C300 LH STRAP_22210 37100	UN	R	830230	PLS101	70.0000000000	3897.0000000000	UN	272790.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9820	95375678	13	PLS101	PLS100	7520286AA	SYMC X150 C300 LH STRAP_22210 37100	UN	R	830230	PLS101	114.0000000000	3897.0000000000	UN	444258.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9821	95375678	12	PLS101	PLS100	7520287AA	SYMC X150 C300 RH STRAP_22220 37100	UN	R	830230	PLS101	56.0000000000	3897.0000000000	UN	218232.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9822	95375678	11	PLS101	PLS100	7520287AA	SYMC X150 C300 RH STRAP_22220 37100	UN	R	830230	PLS101	114.0000000000	3897.0000000000	UN	444258.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9823	95375678	10	PLS101	PLS100	7520287AA	SYMC X150 C300 RH STRAP_22220 37100	UN	R	830230	PLS101	70.0000000000	3897.0000000000	UN	272790.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9824	95375681	10	PLS101	PLS100	4122626AA	FUEL TANK ASSY EUR KGM J140 HEV(J145)	UN	P	870899	PLS101	11.0000000000	215264.0000000000	UN	2367904.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9825	95375670	17	PLS101	PLS100	4115764AN	GMK_9BUX_6001 0657_HUT_AWD NA_1TU	UN	P	870899	PLS101	109.0000000000	282683.0000000000	UN	30812447.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9826	95375670	16	PLS101	PLS100	4115752AT	GMK_9BUX_6001 0659_HUV_AWD KR	UN	P	870899	PLS101	5.0000000000	279308.0000000000	UN	1396540.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9827	95375670	15	PLS101	PLS100	4115763AN	GMK_9BUX_6001 0653_HUN_FWD NA_1TU	UN	P	870899	PLS101	62.0000000000	256334.0000000000	UN	15892708.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9828	95375670	14	PLS101	PLS100	4115769AK	GMK_9BUX_6001 0655_HUR_FWD NA E85 1TU	UN	P	870899	PLS101	12.0000000000	236688.0000000000	UN	2840256.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9829	95375670	13	PLS101	PLS100	4115713AT	GMK_9BUX_6001 0656_HUS_AWD NA	UN	P	870899	PLS101	205.0000000000	279402.0000000000	UN	57277410.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9830	95375670	12	PLS101	PLS100	4140715AB	LV, BUI 9BQX, 60010762, HVN, Sinopec	UN	P	870899	PLS101	28.0000000000	268883.0000000000	UN	7528724.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9831	95375670	11	PLS101	PLS100	4140716AB	LB_E85 9BQX, 60010763, HVP, Sinopec	UN	P	870899	PLS101	283.0000000000	266441.0000000000	UN	75402803.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9832	95375670	10	PLS101	PLS100	4115709AT	GMK_9BUX_6001 0652_HUM_FWD NA	UN	P	870899	PLS101	285.0000000000	253012.0000000000	UN	72108420.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9833	95375669	12	PLS101	PLS100	4140708AM	LC_E85 9BQX, 60010766, HVT, Sinopec	UN	P	870899	PLS101	893.0000000000	266217.0000000000	UN	237731781.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9834	95375669	11	PLS101	PLS100	4140701AQ	LV, CHE 9BQX, 60010764, HVR, Sinopec	UN	P	870899	PLS101	101.0000000000	269175.0000000000	UN	27186675.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9835	95375669	10	PLS101	PLS100	4140702AQ	KLV 9BQX KYO, 60010765, HVS, Sinopec	UN	P	870899	PLS101	37.0000000000	239941.0000000000	UN	8877817.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9836	95376507	10	PLS101	PLS100	4115738AT	GMK_9BUX_6001 0658_HUU_FWD KR	UN	P	870899	PLS101	17.0000000000	253913.0000000000	UN	4316521.0000000000																							0	1			99122		1000420									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9837	95393334	12	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	60.0000000000	116000.0000000000	UN	6960000.0000000000																							0	1			99122		1001591									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9838	95393334	11	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	60.0000000000	116000.0000000000	UN	6960000.0000000000																							0	1			99122		1001591									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9839	95393334	10	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	60.0000000000	116000.0000000000	UN	6960000.0000000000																							0	1			99122		1001591									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9840	95375688	13	PLS101	PLS100	4129902AA	JK 완성품_31100 AR000_FT01_GSL_DOM	UN	P	870899	PLS101	81.0000000000	199594.0000000000	UN	16167114.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9841	95375688	12	PLS101	PLS100	4129903AA	JK 완성품_31100 AR100_FT02_GSL_EURO6	UN	P	870899	PLS101	4.0000000000	194683.0000000000	UN	778732.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9842	95375688	11	PLS101	PLS100	4129904AA	JK 완성품_31100 AR500_FT05_GSL_US LEV3	UN	P	870899	PLS101	164.0000000000	201139.0000000000	UN	32986796.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9843	95375688	10	PLS101	PLS100	4129916AA	JK 완성품_31100 AR300_FT03_GSL_EAST	UN	P	870899	PLS101	23.0000000000	195823.0000000000	UN	4503929.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9844	95375697	13	PLS101	PLS100	4131844AA	FUEL TANK ASSY NA LEVⅢ HMC SG2 HEV	UN	P	870899	PLS101	35.0000000000	172267.0000000000	UN	6029345.0000000000																							0	1			99122		1000932									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9845	95382648	11	PLS101	PLS100	4158422AA	FTA GSL OFF-ROAD KLEVIII HKMC TK1 KYO	UN	P	870899	PLS101	5.0000000000	254569.0000000000	UN	1272845.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9846	95382648	10	PLS101	PLS100	4158401AA	FTA GSL KLEVIII HKMC TK1 KYO	UN	P	870899	PLS101	51.0000000000	252324.0000000000	UN	12868524.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9847	95375702	11	PLS101	PLS100	4141525AA	FUEL TANK ASSY NA NU2.0 HMC SP3 ICE	UN	P	870899	PLS101	70.0000000000	229845.0000000000	UN	16089150.0000000000																							0	1			99122		1000933									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9848	95375702	10	PLS101	PLS100	4141552AA	FUEL TANK ASSY NA NU2.0 R HMC SP3 ICE	UN	P	870899	PLS101	29.0000000000	229845.0000000000	UN	6665505.0000000000																							0	1			99122		1000933									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9849	95397486	11	PLS101	PLS100	7620387AA	CCV WIRE HARNESS	UN	R	854430	PLS101	90.0000000000	1396.0000000000	UN	125640.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9850	95397486	10	PLS101	PLS100	7620387AA	CCV WIRE HARNESS	UN	R	854430	PLS101	53.0000000000	1396.0000000000	UN	73988.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9851	95398602	10	PLS101	PLS100	4099233AA	AE/DE A/S 31150 G2000 A00 GEN	UN	H	870899	PLS101	1.0000000000	113474.0000000000	UN	113474.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9852	95397487	11	PLS101	PLS100	7510619AA	METALLIC HEATSHIELD HMC SX2 NA KYO	UN	R	870899	PLS101	3.0000000000	11494.0000000000	UN	34482.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9853	95397487	10	PLS101	PLS100	7440609AA	HOSE-FUEL FILLER	UN	R	400912	PLS101	5.0000000000	2464.0000000000	UN	12320.0000000000																							0	1			99122		1000930									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9854	95375680	11	PLS101	PLS100	4120816AA	SYM SCR Y460 Q260 25L, 탱크 아쎄이	UN	P	870899	PLS101	240.0000000000	384343.0000000000	UN	92242320.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9855	95375680	10	PLS101	PLS100	4120816AA	SYM SCR Y460 Q260 25L, 탱크 아쎄이	UN	P	870899	PLS101	3.0000000000	384343.0000000000	UN	1153029.0000000000																							0	1			99122		1000928									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9856	95375687	11	PLS101	PLS100	4141504AA	FUEL TANK ASSY HMC SX2 NA TGDI	UN	P	870899	PLS101	38.0000000000	254541.0000000000	UN	9672558.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9857	95375687	10	PLS101	PLS100	4141505AA	FUEL TANK ASSY HMC SX2 NA MPI, 47리터	UN	P	870899	PLS101	281.0000000000	227351.0000000000	UN	63885631.0000000000																							0	1			99122		1000929									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9858	95375697	12	PLS101	PLS100	4131842AA	FUEL TANK ASSY EURO OVER 6D HMC SG2 HEV	UN	P	870899	PLS101	179.0000000000	170571.0000000000	UN	30532209.0000000000																							0	1			99122		1000932									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
9859	95375697	11	PLS101	PLS100	4131843AA	FUEL TANK ASSY GEN EURO HMC SG2 HEV	UN	P	870899	PLS101	61.0000000000	169225.0000000000	UN	10322725.0000000000																							0	1			99122		1000932									2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC			
