   	COMPANY_CODE	DIVISION_CODE	ITEM_CODE	APPLY_DATE	END_DATE	STANDARD_COST_AMOUNT	NET_COST_AMOUNT	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
2445	PLS100	PLS101	7710017AA	20251201	99991231	1740.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2446	PLS100	PLS101	7710018AA	20251201	99991231	306.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2447	PLS100	PLS101	7710121AA	20251201	99991231	1620.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2448	PLS100	PLS101	7710137AA	20251201	99991231	870.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2449	PLS100	PLS101	7710138AA	20251201	99991231	142.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2450	PLS100	PLS101	7710139AA	20251201	99991231	1900.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2451	PLS100	PLS101	7710140AA	20251201	99991231	206.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2452	PLS100	PLS101	7710141AA	20251201	99991231	811.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2453	PLS100	PLS101	7710142AA	20251201	99991231	222.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2454	PLS100	PLS101	7710143AA	20251201	99991231	160.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2455	PLS100	PLS101	7710144AA	20251201	99991231	762.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2456	PLS100	PLS101	7710145AA	20251201	99991231	499.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2457	PLS100	PLS101	7710146AA	20251201	99991231	1447.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2458	PLS100	PLS101	7710147AA	20251201	99991231	1243.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2459	PLS100	PLS101	7710153AA	20251201	99991231	1555.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2460	PLS100	PLS101	7710159AA	20251201	99991231	1714.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2461	PLS100	PLS101	7710167AA	20251201	99991231	1385.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2462	PLS100	PLS101	7710208AA	20251201	99991231	286.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2463	PLS100	PLS101	7710209AA	20251201	99991231	1421.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2464	PLS100	PLS101	7710217AA	20251201	99991231	344.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2465	PLS100	PLS101	7710270AA	20251201	99991231	463.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2466	PLS100	PLS101	7710271AA	20251201	99991231	1764.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2467	PLS100	PLS101	7710343AA	20251201	99991231	1660.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2468	PLS100	PLS101	7710354AA	20251201	99991231	334.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2469	PLS100	PLS101	7710363AA	20251201	99991231	389.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2470	PLS100	PLS101	7720010AA	20251201	99991231	50.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2471	PLS100	PLS101	7720036AA	20251201	99991231	594.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2472	PLS100	PLS101	7720041AA	20251201	99991231	573.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2473	PLS100	PLS101	7720084AA	20251201	99991231	68.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2474	PLS100	PLS101	7720098AA	20251201	99991231	177.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2475	PLS100	PLS101	7720107AA	20251201	99991231	514.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2476	PLS100	PLS101	7720132AA	20251201	99991231	120.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2477	PLS100	PLS101	7720142AA	20251201	99991231	335.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2478	PLS100	PLS101	7720143AA	20251201	99991231	286.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2479	PLS100	PLS101	7720144AA	20251201	99991231	66.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2480	PLS100	PLS101	7720145AA	20251201	99991231	127.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2481	PLS100	PLS101	7720146AA	20251201	99991231	198.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2482	PLS100	PLS101	7720147AA	20251201	99991231	107.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2483	PLS100	PLS101	7720148AA	20251201	99991231	488.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2484	PLS100	PLS101	7720149AA	20251201	99991231	113.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2485	PLS100	PLS101	7720150AA	20251201	99991231	113.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2486	PLS100	PLS101	7720151AA	20251201	99991231	107.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2487	PLS100	PLS101	7720152AA	20251201	99991231	68.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2488	PLS100	PLS101	7720153AA	20251201	99991231	673.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2489	PLS100	PLS101	7720154AA	20251201	99991231	223.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2490	PLS100	PLS101	7720156AA	20251201	99991231	71.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2491	PLS100	PLS101	7720158AA	20251201	99991231	122.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2492	PLS100	PLS101	7720160AA	20251201	99991231	13.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2493	PLS100	PLS101	7720161AA	20251201	99991231	315.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2494	PLS100	PLS101	7720162AA	20251201	99991231	146.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2495	PLS100	PLS101	7720163AA	20251201	99991231	1500.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2496	PLS100	PLS101	7720164AA	20251201	99991231	792.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2497	PLS100	PLS101	7720165AA	20251201	99991231	426.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2498	PLS100	PLS101	7720166AA	20251201	99991231	442.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2499	PLS100	PLS101	7720168AA	20251201	99991231	91.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2500	PLS100	PLS101	7720169AA	20251201	99991231	40.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2501	PLS100	PLS101	7720170AA	20251201	99991231	288.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2502	PLS100	PLS101	7720171AA	20251201	99991231	257.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2503	PLS100	PLS101	7720172AA	20251201	99991231	15.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2504	PLS100	PLS101	7720174AA	20251201	99991231	165.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2505	PLS100	PLS101	7720175AA	20251201	99991231	29.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2506	PLS100	PLS101	7720177AA	20251201	99991231	62.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2507	PLS100	PLS101	7720180AA	20251201	99991231	84.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2508	PLS100	PLS101	7720182AA	20251201	99991231	87.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2509	PLS100	PLS101	7720187AA	20251201	99991231	93.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2510	PLS100	PLS101	7720188AA	20251201	99991231	57.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2511	PLS100	PLS101	7720189AA	20251201	99991231	46.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2512	PLS100	PLS101	7310050AA	20251201	99991231	146.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2513	PLS100	PLS101	7310105AA	20251201	99991231	146.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2514	PLS100	PLS101	7310122AA	20251201	99991231	149.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2515	PLS100	PLS101	7310222AA	20251201	99991231	738.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2516	PLS100	PLS101	7310287AA	20251201	99991231	73.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2517	PLS100	PLS101	7310295AA	20251201	99991231	3326.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2518	PLS100	PLS101	7310296AA	20251201	99991231	206.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2519	PLS100	PLS101	7310297AA	20251201	99991231	96.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2520	PLS100	PLS101	7310298AA	20251201	99991231	179.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2521	PLS100	PLS101	7310299AA	20251201	99991231	117.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2522	PLS100	PLS101	7310301AA	20251201	99991231	94.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2523	PLS100	PLS101	7310302AA	20251201	99991231	77.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2524	PLS100	PLS101	7310303AA	20251201	99991231	124.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2525	PLS100	PLS101	7310355AA	20251201	99991231	100.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2526	PLS100	PLS101	7310402AA	20251201	99991231	199.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2527	PLS100	PLS101	7310417AA	20251201	99991231	212.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2528	PLS100	PLS101	7310418AA	20251201	99991231	212.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2529	PLS100	PLS101	7310434AA	20251201	99991231	86.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2530	PLS100	PLS101	7310436AA	20251201	99991231	317.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2531	PLS100	PLS101	7310437AA	20251201	99991231	237.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2532	PLS100	PLS101	7310450AC	20251201	99991231	4483.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2533	PLS100	PLS101	7310452AA	20251201	99991231	280.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2534	PLS100	PLS101	7310452AC	20251201	99991231	242.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2535	PLS100	PLS101	7310457AA	20251201	99991231	857.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2536	PLS100	PLS101	7310569AA	20251201	99991231	1504.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2537	PLS100	PLS101	7310661AA	20251201	99991231	757.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2538	PLS100	PLS101	7310662AA	20251201	99991231	165.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2539	PLS100	PLS101	7310681AA	20251201	99991231	182.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2540	PLS100	PLS101	7310720AA	20251201	99991231	148.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2541	PLS100	PLS101	7310726AA	20251201	99991231	628.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2542	PLS100	PLS101	7310768AA	20251201	99991231	348.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2543	PLS100	PLS101	7310769AA	20251201	99991231	4500.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2544	PLS100	PLS101	7310779AA	20251201	99991231	347.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2545	PLS100	PLS101	7310795AA	20251201	99991231	208.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2546	PLS100	PLS101	7310816AA	20251201	99991231	712.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2547	PLS100	PLS101	7310819AA	20251201	99991231	246.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2548	PLS100	PLS101	7310866AA	20251201	99991231	663.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2549	PLS100	PLS101	7310867AA	20251201	99991231	169.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2550	PLS100	PLS101	7310868AA	20251201	99991231	655.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2551	PLS100	PLS101	7310869AA	20251201	99991231	648.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2552	PLS100	PLS101	7310870AA	20251201	99991231	169.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2553	PLS100	PLS101	7310876AA	20251201	99991231	660.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2554	PLS100	PLS101	7310876AB	20251201	99991231	602.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2555	PLS100	PLS101	7310877AA	20251201	99991231	130.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2556	PLS100	PLS101	7310877AB	20251201	99991231	130.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2557	PLS100	PLS101	7310879AA	20251201	99991231	607.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2558	PLS100	PLS101	7310891AA	20251201	99991231	639.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2559	PLS100	PLS101	7310892AA	20251201	99991231	576.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2560	PLS100	PLS101	7310985AA	20251201	99991231	758.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2561	PLS100	PLS101	7311031AA	20251201	99991231	744.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2562	PLS100	PLS101	7311032AA	20251201	99991231	236.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2563	PLS100	PLS101	7311036AA	20251201	99991231	1.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2564	PLS100	PLS101	7311038AA	20251201	99991231	1000.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2565	PLS100	PLS101	7320067AA	20251201	99991231	79.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2566	PLS100	PLS101	7320088AA	20251201	99991231	113.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2567	PLS100	PLS101	7320089AA	20251201	99991231	113.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2568	PLS100	PLS101	7320091AA	20251201	99991231	53.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2569	PLS100	PLS101	7320092AA	20251201	99991231	44.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2570	PLS100	PLS101	7320093AA	20251201	99991231	448.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2571	PLS100	PLS101	7320094AA	20251201	99991231	50.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2572	PLS100	PLS101	7320164AA	20251201	99991231	315.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2573	PLS100	PLS101	7320216AA	20251201	99991231	79.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2574	PLS100	PLS101	7320217AA	20251201	99991231	58.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2575	PLS100	PLS101	7320334AA	20251201	99991231	3522.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2576	PLS100	PLS101	7320477AA	20251201	99991231	41.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2577	PLS100	PLS101	7320480AA	20251201	99991231	125.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2578	PLS100	PLS101	7320491AA	20251201	99991231	87.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2579	PLS100	PLS101	7320536AA	20251201	99991231	28.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2580	PLS100	PLS101	7720192AA	20251201	99991231	155.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2581	PLS100	PLS101	7720193AA	20251201	99991231	85.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2582	PLS100	PLS101	7720194AA	20251201	99991231	206.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2583	PLS100	PLS101	7720195AA	20251201	99991231	486.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2584	PLS100	PLS101	7720221AA	20251201	99991231	145.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2585	PLS100	PLS101	7720223AA	20251201	99991231	123.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2586	PLS100	PLS101	7720237AA	20251201	99991231	201.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2587	PLS100	PLS101	7720238AA	20251201	99991231	129.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2588	PLS100	PLS101	7720240AA	20251201	99991231	97.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2589	PLS100	PLS101	7720265AA	20251201	99991231	110.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2590	PLS100	PLS101	7720268AA	20251201	99991231	20.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2591	PLS100	PLS101	7720279AA	20251201	99991231	30.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2592	PLS100	PLS101	7720291AA	20251201	99991231	145.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2593	PLS100	PLS101	7720304AA	20251201	99991231	508.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2594	PLS100	PLS101	7720306AA	20251201	99991231	194.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2595	PLS100	PLS101	7720310AA	20251201	99991231	218.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2596	PLS100	PLS101	7720319AA	20251201	99991231	97.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2597	PLS100	PLS101	7720373AA	20251201	99991231	43.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2598	PLS100	PLS101	7720374AA	20251201	99991231	123.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2599	PLS100	PLS101	7720412AA	20251201	99991231	49.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2600	PLS100	PLS101	7720416AA	20251201	99991231	70.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2601	PLS100	PLS101	7720420AA	20251201	99991231	79.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2602	PLS100	PLS101	7720430AA	20251201	99991231	80.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2603	PLS100	PLS101	7720437AA	20251201	99991231	586.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2604	PLS100	PLS101	7720449AA	20251201	99991231	128.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2605	PLS100	PLS101	7720456AA	20251201	99991231	192.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2606	PLS100	PLS101	7720463AA	20251201	99991231	972.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
2607	PLS100	PLS101	7720473AA	20251201	99991231	111.00000000		2026-01-15  18:02:21	STANDARD_COST_PROC	2026-01-15  18:02:21	STANDARD_COST_PROC
